source,coordinates,filetype,languages,page_number,filename,category,element_id,is_extracted,parent_id,links,text_as_html,page_content
../input/Gated Attention.pdf,"{'points': [[196.29425048828125, 1268.9119873046875], [196.29425048828125, 1359.9068144444445], [1460.85791015625, 1359.9068144444445], [1460.85791015625, 1268.9119873046875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,d9ad38935a7a2633b9a41433b653145d,true,20e3949137ce57ec344f926f5e01e0fb,,,"Aakanksha Chowdhery, Sharan Narang, Jacob Devlin, Maarten Bosma, Gaurav Mishra, Adam Roberts, Paul Barham, Hyung Won Chung, Charles Sutton, Sebastian Gehrmann, et al. Palm: Scaling language modeling with pathways. Journal of Machine Learning Research, 24(240):1–113, 2023."
../input/Gated Attention.pdf,"{'points': [[196.01614379882812, 1381.5546875], [196.01614379882812, 1473.3707033333335], [1457.11279296875, 1473.3707033333335], [1457.11279296875, 1381.5546875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,c4b39af00fda39edce9e694bc458b044,true,20e3949137ce57ec344f926f5e01e0fb,,,"Karl Cobbe, Vineet Kosaraju, Mohammad Bavarian, Mark Chen, Heewoo Jun, Lukasz Kaiser, Matthias Plappert, Jerry Tworek, Jacob Hilton, Reiichiro Nakano, et al. Training verifiers to solve math word problems. arXiv preprint arXiv:2110.14168, 2021."
../input/Gated Attention.pdf,"{'points': [[195.94920349121094, 1495.9249267578125], [195.94920349121094, 1556.3901477777777], [1457.888671875, 1556.3901477777777], [1457.888671875, 1495.9249267578125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,0b95ede9cc980f2eae0e7bf43c489a9d,true,20e3949137ce57ec344f926f5e01e0fb,,,"Robert Csordas, Kazuki Irie, and Jurgen Schmidhuber. Approximating two-layer feedforward networks for efficient transformers. arXiv preprint arXiv:2310.10837, 2023."
../input/Gated Attention.pdf,"{'points': [[195.9462890625, 1579.378662109375], [195.9462890625, 1639.41237], [1460.1661376953125, 1639.41237], [1460.1661376953125, 1579.378662109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,fb17b6311f2154a3ee007b5682cbd986,true,20e3949137ce57ec344f926f5e01e0fb,,,"Robert Csordas, Kazuki Irie, Jurgen Schmidhuber, Christopher Potts, and Christopher D Manning. Moeut: Mixture-of-experts universal transformers. arXiv preprint arXiv:2405.16039, 2024a."
../input/Gated Attention.pdf,"{'points': [[195.9579315185547, 1661.633544921875], [195.9579315185547, 1752.8762588888887], [1460.1613011722222, 1752.8762588888887], [1460.1613011722222, 1661.633544921875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,20c9284710c9ee6314233770cf9748c4,true,20e3949137ce57ec344f926f5e01e0fb,,,"RobertCsordas, PiotrPiekos, KazukiIrie, andJurgenSchmidhuber. Switchhead: Acceleratingtransformers with mixture-of-experts attention. Advances in Neural Information Processing Systems, 37:74411–74438, 2024b."
../input/Gated Attention.pdf,"{'points': [[195.7606658935547, 1775.27197265625], [195.7606658935547, 1866.3401477777777], [1460.316162109375, 1866.3401477777777], [1460.316162109375, 1775.27197265625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,f4333d3a9eff81b5f6a15160714c81f7,true,20e3949137ce57ec344f926f5e01e0fb,,,"Damai Dai, Chengqi Deng, Chenggang Zhao, RX Xu, Huazuo Gao, Deli Chen, Jiashi Li, Wangding Zeng, Xingkai Yu, Y Wu, et al. Deepseekmoe: Towards ultimate expert specialization in mixture-of-experts language models. arXiv preprint arXiv:2401.06066, 2024."
../input/Gated Attention.pdf,"{'points': [[195.2415008544922, 1888.8431396484375], [195.2415008544922, 1979.8040366666664], [1460.150497395, 1979.8040366666664], [1460.150497395, 1888.8431396484375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,78047b38aec1a54159e31b40c27d41fc,true,20e3949137ce57ec344f926f5e01e0fb,,,"Francesco D’Angelo, Maksym Andriushchenko, Aditya Vardhan Varre, and Nicolas Flammarion. Why do we need weight decay in modern deep learning? Advances in Neural Information Processing Systems, 37: 23191–23223, 2024."
../input/Gated Attention.pdf,"{'points': [[195.64453125, 2001.92724609375], [195.64453125, 2123.709592222222], [1460.1641209555557, 2123.709592222222], [1460.1641209555557, 2001.92724609375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,ListItem,38cdc0708f8c2b1f5150cc1791cead47,true,20e3949137ce57ec344f926f5e01e0fb,"[{'text': 'https :// openreview . net / forum ? id = zt', 'url': 'https://openreview.net/forum?id=ztn8FCR1td', 'start_index': 260}, {'text': 'n8FCR1td', 'url': 'https://openreview.net/forum?id=ztn8FCR1td', 'start_index': 295}]",,"Tri Dao and Albert Gu. Transformers are ssms: Generalized models and efficient algorithms through structured state space duality. In Forty-first International Conference on Machine Learning, ICML 2024, Vienna, Austria, July 21-27, 2024. OpenReview.net, 2024. URL https://openreview.net/forum?id=zt n8FCR1td."
../input/Gated Attention.pdf,"{'points': [[812.1934814453125, 2201.528564453125], [812.1934814453125, 2232.5595922222224], [844.16552734375, 2232.5595922222224], [844.16552734375, 2201.528564453125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],10,Gated Attention.pdf,Footer,b22ca98ebca1004d6f5cddb8b5f6f919,true,,,,10
../input/Gated Attention.pdf,"{'points': [[195.84292602539062, 202.37527465820312], [195.84292602539062, 262.77070333333336], [1466.992919921875, 262.77070333333336], [1466.992919921875, 202.37527465820312]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,d3694713035a7a611de550a44d17fbf2,true,,,,"Timothée Darcet, Maxime Oquab, Julien Mairal, and Piotr Bojanowski. Vision transformers need registers. arXiv preprint arXiv:2309.16588, 2023."
../input/Gated Attention.pdf,"{'points': [[196.12277221679688, 284.097412109375], [196.12277221679688, 345.79292555555537], [1461.7890625, 345.79292555555537], [1461.7890625, 284.097412109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,c74442c0c7a87e2aabc030598453764c,true,,,,"Rahul Dey and Fathi M Salem. Gate-variants of gated recurrent unit (gru) neural networks. In 2017 IEEE 60th international midwest symposium on circuits and systems (MWSCAS), pp. 1597–1600. IEEE, 2017."
../input/Gated Attention.pdf,"{'points': [[195.44627380371094, 366.72406005859375], [195.44627380371094, 459.2568144444445], [1464.2584228515625, 459.2568144444445], [1464.2584228515625, 366.72406005859375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,c986cb62d5bff12ebe2efb3326f82f70,true,,,,"Ming Ding, Zhuoyi Yang, Wenyi Hong, Wendi Zheng, Chang Zhou, Da Yin, Junyang Lin, Xu Zou, Zhou Shao, Hongxia Yang, and Jie Tang. Cogview: Mastering text-to-image generation via transformers, 2021."
../input/Gated Attention.pdf,"{'points': [[195.90133666992188, 481.01702880859375], [195.90133666992188, 572.7179255555557], [1465.0859375, 572.7179255555557], [1465.0859375, 481.01702880859375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,4fad9b6b6a8265b524086559971eb4af,true,,"[{'text': 'https :// arxiv . org / abs / 2502 . 07365', 'url': 'https://arxiv.org/abs/2502.07365', 'start_index': 240}]",,"Zican Dong, Junyi Li, Jinhao Jiang, Mingyu Xu, Wayne Xin Zhao, Bingning Wang, and Weipeng Chen. Longred: Mitigating short-text degradation of long-context large language models via restoration distillation. ArXiv, abs/2502.07365, 2025. URL https://arxiv.org/abs/2502.07365."
../input/Gated Attention.pdf,"{'points': [[196.7445526123047, 594.0646362304688], [196.7445526123047, 686.1818144444445], [1465.531005859375, 686.1818144444445], [1465.531005859375, 594.0646362304688]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,13f954adca183f6d1c9ee76870239454,true,,,,"Aaron Grattafiori, Abhimanyu Dubey, Abhinav Jauhri, Abhinav Pandey, Abhishek Kadian, Ahmad Al- Dahle, Aiesha Letman, Akhil Mathur, Alan Schelten, Alex Vaughan, et al. The llama 3 herd of models. arXiv preprint arXiv:2407.21783, 2024."
../input/Gated Attention.pdf,"{'points': [[196.7793426513672, 707.2871704101562], [196.7793426513672, 769.2040366666668], [1462.2855224609375, 769.2040366666668], [1462.2855224609375, 707.2871704101562]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,a2d75081e8bd49b5d1dc690f73fd8614,true,,,,"Albert Gu and Tri Dao. Mamba: Linear-time sequence modeling with selective state spaces. arXiv preprint arXiv:2312.00752, 2023."
../input/Gated Attention.pdf,"{'points': [[195.58285522460938, 790.358642578125], [195.58285522460938, 882.6679255555556], [1465.4898681640625, 882.6679255555556], [1465.4898681640625, 790.358642578125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,a3e2ff0d6c18ff4707760e2f7e4fc640,true,,,,"Xiangming Gu, Tianyu Pang, Chao Du, Qian Liu, Fengzhuo Zhang, Cunxiao Du, Ye Wang, and Min Lin. When attention sink emerges in language models: An empirical view. arXiv preprint arXiv:2410.10781, 2024."
../input/Gated Attention.pdf,"{'points': [[196.13124084472656, 903.7836303710938], [196.13124084472656, 965.6901477777777], [1465.3504638671875, 965.6901477777777], [1465.3504638671875, 903.7836303710938]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,67f08c0c57d02112ef5d50920de8b3e0,true,,,,"Dan Hendrycks, Collin Burns, Steven Basart, Andy Zou, Mantas Mazeika, Dawn Song, and Jacob Stein- hardt. Measuring massive multitask language understanding. arXiv preprint arXiv:2009.03300, 2020."
../input/Gated Attention.pdf,"{'points': [[195.5389404296875, 987.2382202148438], [195.5389404296875, 1048.71237], [1466.0355224609375, 1048.71237], [1466.0355224609375, 987.2382202148438]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,331aa545dec052f1d60d31381b8635ae,true,,,,"Sepp Hochreiter and Jürgen Schmidhuber. Long short-term memory. Neural computation, 9(8):1735–1780, 1997."
../input/Gated Attention.pdf,"{'points': [[196.06845092773438, 1069.2225341796875], [196.06845092773438, 1162.176258888889], [1465.3759765625, 1162.176258888889], [1465.3759765625, 1069.2225341796875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,98f5bef3a7b2c2f628f07a58639ab941,true,,,,"Cheng-Ping Hsieh, Simeng Sun, Samuel Kriman, Shantanu Acharya, Dima Rekesh, Fei Jia, Yang Zhang, and Boris Ginsburg. Ruler: What’s the real context size of your long-context language models? arXiv preprint arXiv:2404.06654, 2024."
../input/Gated Attention.pdf,"{'points': [[196.7319793701172, 1182.76708984375], [196.7319793701172, 1306.0790366666668], [1466.9573974609375, 1306.0790366666668], [1466.9573974609375, 1182.76708984375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,237241e3846b8f8cce3647b1e992c129,true,,"[{'text': 'https :// proceedings . mlr', 'url': 'https://proceedings.mlr.press/v162/hua22a.html', 'start_index': 279}, {'text': 'press / v162 / hua22a . html', 'url': 'https://proceedings.mlr.press/v162/hua22a.html', 'start_index': 304}]",,"Weizhe Hua, Zihang Dai, Hanxiao Liu, and Quoc V. Le. Transformer quality in linear time. In International Conference on Machine Learning, ICML 2022, 17-23 July 2022, Baltimore, Maryland, USA, volume 162 of Proceedings of Machine Learning Research, pp. 9099–9117. PMLR, 2022. URL https://proceedings.mlr. press/v162/hua22a.html."
../input/Gated Attention.pdf,"{'points': [[196.272216796875, 1326.5814208984375], [196.272216796875, 1419.5429255555555], [1466.12939453125, 1419.5429255555555], [1466.12939453125, 1326.5814208984375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,0028c48b96af2bb0a6a41ac3402c83b2,true,,,,"Yuzhen Huang, Yuzhuo Bai, Zhihao Zhu, Junlei Zhang, Jinghan Zhang, Tangjun Su, Junteng Liu, Chuancheng Lv, Yikai Zhang, Yao Fu, et al. C-eval: A multi-level multi-discipline chinese evalu- ation suite for foundation models. Advances in Neural Information Processing Systems, 36, 2024."
../input/Gated Attention.pdf,"{'points': [[196.77589416503906, 1441.1553955078125], [196.77589416503906, 1533.0068144444444], [1465.0511474609375, 1533.0068144444444], [1465.0511474609375, 1441.1553955078125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,4484187769be67781d9b4ed46937225f,true,,,,"Aonian Li, Bangwei Gong, Bo Yang, Boji Shan, Chang Liu, Cheng Zhu, Chunhao Zhang, Congchao Guo, Da Chen, Dong Li, et al. Minimax-01: Scaling foundation models with lightning attention. arXiv preprint arXiv:2501.08313, 2025."
../input/Gated Attention.pdf,"{'points': [[195.56727600097656, 1553.76806640625], [195.56727600097656, 1616.0290366666666], [1464.12255859375, 1616.0290366666666], [1464.12255859375, 1553.76806640625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,97681f8208065b8d75bdec5db8e14342,true,,,,"Haonan Li, Yixuan Zhang, Fajri Koto, Yifei Yang, Hai Zhao, Yeyun Gong, Nan Duan, and Timothy Baldwin. Cmmlu: Measuring massive multitask language understanding in chinese, 2023."
../input/Gated Attention.pdf,"{'points': [[195.85076904296875, 1636.5989990234375], [195.85076904296875, 1699.0512588888887], [1460.48876953125, 1699.0512588888887], [1460.48876953125, 1636.5989990234375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,82e3b19c31bbd70de59916bbf589dab9,true,,,,"Zhixuan Lin, Evgenii Nikishin, Xu Owen He, and Aaron Courville. Forgetting transformer: Softmax attention with a forget gate. arXiv preprint arXiv:2503.02130, 2025."
../input/Gated Attention.pdf,"{'points': [[195.65625, 1719.557373046875], [195.65625, 1782.073481111111], [1459.5391845703125, 1782.073481111111], [1459.5391845703125, 1719.557373046875]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,0b01a90ceaf5096e748eb230d3e3ca78,true,,,,"SamMcCandlish, JaredKaplan, DarioAmodei, andOpenAIDotaTeam. Anempiricalmodeloflarge-batch training. arXiv preprint arXiv:1812.06162, 2018."
../input/Gated Attention.pdf,"{'points': [[195.7438507080078, 1803.050537109375], [195.7438507080078, 1865.0957033333332], [1459.748291015625, 1865.0957033333332], [1459.748291015625, 1803.050537109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,d4246017373534d2fb1c9ae32c08dd36,true,,"[{'text': 'https :// www . evanmiller . org / attention - is - off - b', 'url': 'https://www.evanmiller.org/attention-is-off-by-one.html', 'start_index': 47}, {'text': 'y - one . html', 'url': 'https://www.evanmiller.org/attention-is-off-by-one.html', 'start_index': 0}]",,"Evan Miller. Attention is off by one, 2023. URL https://www.evanmiller.org/attention-is-off-b y-one.html."
../input/Gated Attention.pdf,"{'points': [[195.62574768066406, 1885.8138427734375], [195.62574768066406, 1948.1179255555553], [1459.5504150390625, 1948.1179255555553], [1459.5504150390625, 1885.8138427734375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,309dca1317ab416109d3759d6462fd5e,true,,"[{'text': 'https :// arxiv . org / abs / 1402 . 1869 .', 'url': 'https://arxiv.org/abs/1402.1869', 'start_index': 35}]",,"Guido Montufar, Razvan Pascanu, Kyunghyun Cho, and Yoshua Bengio. On the number of linear regions of deep neural networks, 2014. URL https://arxiv.org/abs/1402.1869."
../input/Gated Attention.pdf,"{'points': [[196.41590881347656, 1968.8734130859375], [196.41590881347656, 2061.5818144444443], [1462.128173828125, 2061.5818144444443], [1462.128173828125, 1968.8734130859375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,285e6b90c0d1cef8f332b7dd45f97541,true,,,,"Catherine Olsson, Nelson Elhage, Neel Nanda, Nicholas Joseph, Nova DasSarma, Tom Henighan, Ben Mann, Amanda Askell, Yuntao Bai, Anna Chen, et al. In-context learning and induction heads. arXiv preprint arXiv:2209.11895, 2022."
../input/Gated Attention.pdf,"{'points': [[196.7142791748047, 2082.8349609375], [196.7142791748047, 2144.601258888889], [1462.3258056640625, 2144.601258888889], [1462.3258056640625, 2082.8349609375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,ListItem,cc1fee4bb61ecea9edfde8e42e287829,true,,,,"Bowen Peng, Jeffrey Quesnelle, Honglu Fan, and Enrico Shippole. Yarn: Efficient context window extension of large language models. arXiv preprint arXiv:2309.00071, 2023."
../input/Gated Attention.pdf,"{'points': [[812.0342407226562, 2202.53173828125], [812.0342407226562, 2232.5595922222224], [842.5022583007812, 2232.5595922222224], [842.5022583007812, 2202.53173828125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],11,Gated Attention.pdf,Footer,73b34800fbc2b3b5d77ff5d414416022,true,,,,11
../input/Gated Attention.pdf,"{'points': [[195.78475952148438, 202.08290100097656], [195.78475952148438, 262.77070333333336], [1461.3282470703125, 262.77070333333336], [1461.3282470703125, 202.08290100097656]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,95ea61003a0e1a78c2030cce3675d264,true,,"[{'text': 'https :// arxiv . org / abs / 2505 . 00315 .', 'url': 'https://arxiv.org/abs/2505.00315', 'start_index': 161}]",,"Piotr Piękos, Róbert Csordás, and Jürgen Schmidhuber. Mixture of sparse attention: Content-based learnable sparse attention via expert-choice routing, 2025. URL https://arxiv.org/abs/2505.00315."
../input/Gated Attention.pdf,"{'points': [[195.49058532714844, 282.8536376953125], [195.49058532714844, 374.3595922222223], [1461.3231172000003, 374.3595922222223], [1461.3231172000003, 282.8536376953125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,69cb4be02c6d94993fcf0655793abf31,true,,,,"Zhen Qin, Weigao Sun, Dong Li, Xuyang Shen, Weixuan Sun, and Yiran Zhong. Lightning attention- 2: A free lunch for handling unlimited sequence lengths in large language models. arXiv preprint arXiv:2401.04658, 2024a."
../input/Gated Attention.pdf,"{'points': [[195.20709228515625, 394.4017639160156], [195.20709228515625, 455.5095922222222], [1458.5899658203125, 455.5095922222222], [1458.5899658203125, 394.4017639160156]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,282f708ed5152222cc80e672406f2257,true,,,,"Zhen Qin, Weigao Sun, Dong Li, Xuyang Shen, Weixuan Sun, and Yiran Zhong. Various lengths, constant speed: Efficient language modeling with lightning attention. arXiv preprint arXiv:2405.17381, 2024b."
../input/Gated Attention.pdf,"{'points': [[195.64906311035156, 475.9383239746094], [195.64906311035156, 567.0984811111111], [1458.9176025390625, 567.0984811111111], [1458.9176025390625, 475.9383239746094]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,368ee7223624fe3509cf76f1c5a4dc16,true,,"[{'text': 'https :// arxiv . org / abs / 2501 . 11873 .', 'url': 'https://arxiv.org/abs/2501.11873', 'start_index': 242}]",,"Zihan Qiu, Zeyu Huang, Bo Zheng, Kaiyue Wen, Zekun Wang, Rui Men, Ivan Titov, Dayiheng Liu, Jingren Zhou, and Junyang Lin. Demons in the detail: On implementing load balancing loss for training specialized mixture-of-expert models, 2025. URL https://arxiv.org/abs/2501.11873."
../input/Gated Attention.pdf,"{'points': [[195.47381591796875, 587.9300537109375], [195.47381591796875, 678.6873700000001], [1458.4378662109375, 678.6873700000001], [1458.4378662109375, 587.9300537109375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,e8d49fbca0527175981437b10d98cd2b,true,,,,"Jason Ramapuram, Federico Danieli, Eeshan Dhekane, Floris Weers, Dan Busbridge, Pierre Ablin, Tatiana Likhomanenko, Jagrit Digani, Zijin Gu, Amitis Shidani, et al. Theory, analysis, and best practices for sigmoid self-attention. arXiv preprint arXiv:2409.04431, 2024."
../input/Gated Attention.pdf,"{'points': [[195.66310119628906, 698.4907836914062], [195.66310119628906, 729.3957033333334], [1266.5889892578125, 729.3957033333334], [1266.5889892578125, 698.4907836914062]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,d1791c5b642481329380f3221ed4430f,true,,,,"Noam Shazeer. Glu variants improve transformer. arXiv preprint arXiv:2002.05202, 2020."
../input/Gated Attention.pdf,"{'points': [[195.89479064941406, 749.5706176757812], [195.89479064941406, 810.5429255555555], [1457.579345703125, 810.5429255555555], [1457.579345703125, 749.5706176757812]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,2259d848e2f0b0975a8279abbb00bc59,true,,,,"Rupesh Kumar Srivastava, Klaus Greff, and Jürgen Schmidhuber. Highway networks. arXiv preprint arXiv:1505.00387, 2015."
../input/Gated Attention.pdf,"{'points': [[194.79092407226562, 830.0673828125], [194.79092407226562, 891.6929255555553], [1457.1558837890625, 891.6929255555553], [1457.1558837890625, 830.0673828125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,40a1b0bd0a6a4438458f2a54d47f4311,true,,,,"Jianlin Su, Murtadha Ahmed, Yu Lu, Shengfeng Pan, Wen Bo, and Yunfeng Liu. Roformer: Enhanced transformer with rotary position embedding. Neurocomputing, 568:127063, 2024."
../input/Gated Attention.pdf,"{'points': [[195.3053436279297, 911.6810913085938], [195.3053436279297, 972.8401477777778], [1461.5346010588887, 972.8401477777778], [1461.5346010588887, 911.6810913085938]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,7b87d1aa70fb4a6d971d5cc767d8925e,true,,,,"Mingjie Sun, Xinlei Chen, J Zico Kolter, and Zhuang Liu. Massive activations in large language models. arXiv preprint arXiv:2402.17762, 2024."
../input/Gated Attention.pdf,"{'points': [[195.98257446289062, 993.2592163085938], [195.98257446289062, 1084.4318144444444], [1463.9696555555556, 1084.4318144444444], [1463.9696555555556, 993.2592163085938]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,eccf49ec3cf9070586748155527d1eba,true,,"[{'text': 'https :', 'url': 'https://arxiv.org/abs/2307.08621', 'start_index': 183}, {'text': '// arxiv . org / abs / 2307 . 08621', 'url': 'https://arxiv.org/abs/2307.08621', 'start_index': 190}]",,"Yutao Sun, Li Dong, Shaohan Huang, Shuming Ma, Yuqing Xia, Jilong Xue, Jianyong Wang, and Furu Wei. Retentive network: A successor to transformer for large language models, 2023. URL https: //arxiv.org/abs/2307.08621."
../input/Gated Attention.pdf,"{'points': [[194.99424743652344, 1104.7242431640625], [194.99424743652344, 1165.5790366666665], [1458.777099609375, 1165.5790366666665], [1458.777099609375, 1104.7242431640625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,1b2b3db93983bd73e489dc5d1dc9fe4f,true,,,,"Sho Takase, Shun Kiyono, Sosuke Kobayashi, and Jun Suzuki. Spike no more: Stabilizing the pre-training of large language models. arXiv preprint arXiv:2312.16903, 2023."
../input/Gated Attention.pdf,"{'points': [[195.46844482421875, 1185.556884765625], [195.46844482421875, 1216.28737], [1324.0322265625, 1216.28737], [1324.0322265625, 1185.556884765625]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,9b6ee5d0f29054d3dc443c55415d4909,true,,,,"A Vaswani. Attention is all you need. Advances in Neural Information Processing Systems, 2017."
../input/Gated Attention.pdf,"{'points': [[195.99874877929688, 1236.8173828125], [195.99874877929688, 1327.876258888889], [1462.5667724609375, 1327.876258888889], [1462.5667724609375, 1236.8173828125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,f7a254511f922a0d1e654269fd6e7cea,true,,,,"Elena Voita, David Talbot, Fedor Moiseev, Rico Sennrich, and Ivan Titov. Analyzing multi-head self- attention: Specialized heads do the heavy lifting, the rest can be pruned. arXiv preprint arXiv:1905.09418, 2019."
../input/Gated Attention.pdf,"{'points': [[195.65965270996094, 1347.63330078125], [195.65965270996094, 1439.4651477777775], [1459.0966796875, 1439.4651477777775], [1459.0966796875, 1347.63330078125]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,b871b9d9f87fa46472f544bfa2fba7e1,true,,,,"Hanrui Wang, Zhekai Zhang, and Song Han. Spatten: Efficient sparse attention architecture with cascade token and head pruning. In 2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA), pp. 97–110. IEEE, 2021."
../input/Gated Attention.pdf,"{'points': [[195.3533477783203, 1459.945068359375], [195.3533477783203, 1520.6151477777776], [1461.3037109375, 1520.6151477777776], [1461.3037109375, 1459.945068359375]], 'system': 'PixelSpace', 'layout_width': 1654, 'layout_height': 2339}",application/pdf,['eng'],12,Gated Attention.pdf,ListItem,4acac93adf72d4b180aff77bea8dc99b,true,,"[{'text': 'https :// arxiv . org / abs / 2203 . 00555 .', 'url': 'https://arxiv.org/abs/2203.00555', 'start_index': 48}]",,"Hongyu Wang, Shuming Ma, Li Dong, Shaohan Huang, Dongdong Zhang, and Furu Wei. Deepnet: Scaling transformers to 1,000 layers, 2022. URL https://arxiv.org/abs/2203.00555."
